ID,SMILES,MW,HBA,HBD,logP,TPSA,CSP3,NumRings,HetAtoms,RotBonds,t-SNE-1,t-SNE-2,UMAP-1,UMAP-2,PC-1(6%),PC-2(4%),FDA,COCONUT,Fragments
PL7_cov,C1C[C@](OC1=O)(C(=O)O)N2C(=O)[C@H](CO2)NC(=O)COC3=CC=CC=C3,364.090665472,7,2,-0.5580999999999992,131.47,0.375,3,10,6,-42.796543,18.280678,6.0968323,3.8736527,-0.3007107025292098,0.22593134138174217,0,0,0
PKY_cov,B(C[N]1C=C(N=N1)C2=CC(=CC=C2)C(=O)N)(O)O,246.09242061199998,6,3,-0.944,114.26,0.1,2,8,4,1.3560941,-12.623413,5.5960436,4.849115,-1.532020446599545,-0.303574825899305,0,0,0
PKV_cov,B(C[N]1C=C(N=N1)CN[S](=O)(=O)C2=CC=C(C=C2)C)(O)O,310.09070635999996,7,3,-0.9229799999999999,117.34,0.2727272727272727,2,10,6,2.2936337,-10.474937,5.1751766,5.266447,-0.9835089276146826,-0.3712101963687708,0,0,0
PKH_cov,C1C[C@@H]2[C@@H](C[C@H]1N2C#N)NC(=O)C3=C(C=C(C=C3)C4=CN=CC(=N4)C5CC5)Cl,393.13563794000004,5,1,3.4905800000000022,81.91000000000001,0.42857142857142855,5,7,4,21.282848,13.135534,6.4658623,5.027201,-0.8772369662774478,1.5830112495062592,0,0,0
PJI_cov,CC1(C2=CC=CC=C2[N+](=C1C=CC=C3C(C4=CC=CC=C4N3CCCCCC(=O)NCCOCCOCCCCCCCl)(C)C)C)C,662.40829678409,4,1,8.439500000000008,53.81,0.55,4,7,20,-43.363228,-45.10191,5.057536,2.1313505,-0.6225104141001901,0.01503047116584163,0,0,0
PJA_cov,CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=CC(=C3C)OC)C(=O)O)C=O)O,358.0688674079999,7,2,2.853240000000001,119.36,0.16666666666666666,3,8,3,-8.431162,42.843525,8.199397,3.5172987,-1.1294086223570574,-0.1778047782745047,0,CNP0180066.0,0
PJ2_cov,CCCCC[C@@H](C/C=C\1/[C@H](C=CC1=O)C/C=C\CCCC(=O)O)O,334.21440943999994,3,2,4.200400000000004,74.60000000000001,0.6,1,4,12,-31.494186,-6.5703826,3.0365393,3.4334157,-0.22166300871508826,-1.2516773803168257,0,0,0
PHV_cov,COCCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](C(C2=CC=CC=C2)C3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)P(=O)(OC5=CC=CC=C5)OC6=CC=CC=C6,789.317902126,8,2,8.324500000000008,132.50000000000003,0.26666666666666666,6,12,18,-7.6441636,-35.16661,2.8626895,8.690714,1.875704587448113,-0.12087435250488865,0,0,0
PHT_cov,CCCCOC(=O)C1=CC=CC=C1C(=O)O,222.089208928,3,1,2.3417000000000003,63.60000000000001,0.3333333333333333,1,4,5,-3.0986912,6.1715875,5.1477346,4.3133225,-0.8363975562966608,-1.223874595353214,0,CNP0257384.0,0
PHL_6_cov,N([H])=C1NCC[C@@H](N1)[C@@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C=O)NC(=O)N[C@@H](CC3=CC=CC=C3)C(=O)O,607.3118320320001,6,8,0.6936700000000053,201.60999999999999,0.41935483870967744,3,13,15,-3.0831153,-66.6036,0.14691949,6.732823,3.660751336643658,-0.38482671961676274,0,0,0
PHL_5_cov,C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C=O)NC(=O)[C@@H]3CCCN3C(=O)C,456.23727012399996,5,2,0.41940000000000177,115.89000000000001,0.5416666666666666,3,9,8,-10.12952,-31.312449,2.8276584,8.8345,1.9564529554614554,0.4255352837353926,0,0,0
PHL_4_cov,C[C@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)C2(CO2)C)NC(=O)[C@H](CC(C)C)NC(C)=O,431.242021156,5,3,1.1274000000000002,116.9,0.5652173913043478,2,8,11,-24.366817,-57.8363,1.0499805,8.344851,2.3664062238384815,-1.5119591012847973,0,0,0
PGR_cov,CC(=O)N[C@@H]1[C@H]([C@@H]([C@H](O[C@H]1OCC2CO2)CO)O[C@H]3[C@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O,439.1689753679999,12,7,-4.830299999999992,199.92999999999998,0.9411764705882353,3,13,8,-66.65905,26.360165,4.72327,0.1767835,-0.5704815065576723,-1.3441948823748628,0,0,0
PFV_cov,CC(C)(C(=O)O)O/N=C(\C1=CSC(=N1)N)/C(=O)N[C@H]2[C@H](N(C2=O)S(=O)(=O)O)CNC(=O)NCC3=CC(=O)C(=CN3O)[O-],631.08823375591,15,7,-3.2203999999999953,308.0,0.35,3,22,11,-44.361248,-22.797243,8.829977,0.90109354,-0.17440996534926329,-0.13109325299182759,0,0,0
PF7_cov,C1CN(CCC1CC2=CC3=CC=CC=C3N=C2)C(=O)NC4=CC=CC=C4,345.184112356,2,1,4.721400000000004,45.230000000000004,0.2727272727272727,4,4,3,47.46046,13.146553,7.16764,7.0398855,-0.3035504760334368,1.2304084617368136,0,0,0
PCN_cov,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)/C(=N/OC)/C3=CSC(=N3)N)C(=O)O)C,399.067110644,9,3,-0.2924999999999993,147.20999999999998,0.5,3,12,5,-52.111015,-23.402145,8.327457,0.6295157,-0.4640043880014989,-0.08714706902292023,0,0,0
PCM_cov,CC(C)C[C@@H](C(=O)N[C@@H]1CN(CC1=O)C(=O)[C@H](CC(C)C)NC(=O)OCC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3,594.305349684,7,3,3.564700000000002,143.14000000000001,0.46875,3,11,13,7.1162057,-50.166935,1.2080954,6.176597,2.6185835222541534,-0.40850671908085157,0,CNP0587042.1,0
PBP_2_cov,C1=CC(=CC=C1C(=O)C(Br)Br)Br,353.78905108000004,1,0,3.747700000000001,17.07,0.125,1,4,2,6.43293,6.3147244,6.564289,5.5084047,-1.1746578428233347,-0.7446984793301116,0,0,0
PBA_cov,B(CCC1=CC=CC=C1)(O)O,150.085209992,2,2,0.7019,40.46,0.25,1,3,3,0.053463742,6.3070345,5.655886,5.479589,-1.185198774336513,-1.151449061545051,0,CNP0528561.0,Frag154
P9U_cov,C1CCC(CC1)C[C@@H](C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)NC(=O)OC3=CC(=C(C=C3)NC(=O)C(CC4=CC=CC=C4)CC5=CC=CC=C5)Cl,709.2918638079999,5,4,7.619600000000008,133.83,0.3170731707317073,5,10,15,7.183547,-58.40332,1.9011842,6.041119,1.8116223202229114,-0.2723510305953134,0,0,0
P9R_cov,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CC=NC1=O)C=O)NC(=O)OC[C@H]2C[C@@H]2CC3CCCCC3,461.28897134799996,5,2,3.424900000000001,113.92999999999999,0.8,3,8,12,5.946644,-98.11533,-2.4359534,8.500372,3.4983460990566315,0.037225779903150444,0,0,0
P9Q_cov,C(CCCCN1[C@@H]2[C@H]1[C@@H]([C@H]([C@@H]([C@H]2CO)O[C@@H]3[C@@H]([C@H]([C@@H]([C@H](O3)CO)O)O)O)O)O)CCCN,464.27338085999986,11,8,-3.132499999999993,189.10000000000002,1.0,3,11,12,-64.01009,22.72827,5.172814,-0.40946397,-1.3847817221209568,-1.8864523852115191,0,0,0
P9F_cov,C1CCC(CC1)C[C@@H](C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)NC(=O)OC3=CC=C(C=C3)Cl,472.17649970799994,4,3,4.579500000000003,104.73,0.4,3,8,9,7.088432,-58.38428,2.0948353,6.2828364,1.8981982639713737,-0.5372283177598925,0,0,0
P8K_cov,CCCCCCCCOP(=O)(CCCCCC)OC1=CC=C(C=C1)[N+](=O)[O-],399.21745981799995,5,0,7.124100000000007,78.67,0.7,1,7,16,-41.45136,9.662305,6.2470136,1.2253511,-1.3901932715824343,-1.004595588158432,0,0,0
P7U_cov,CC(=O)C(C(=O)N1CCN(C[C@@H]1CC#N)C2=NC(=NC3=C(C(=NC=C32)C4=CC=CC5=C4C(=CC=C5)Cl)F)OCC67CCCN6CCC7)(O)O,687.2372231200001,11,2,3.8454800000000042,156.01,0.42857142857142855,7,14,8,28.168287,26.606855,7.6983666,7.083761,-0.5419105151995889,1.6577097639209857,0,0,0
P7T_cov,C[C@@H]1CN(C[C@@H](O1)C)S(=O)(=O)C2=CC=C(C=C2)C=O,283.08782902400003,4,0,1.2969999999999997,63.68,0.46153846153846156,2,6,3,3.1589348,52.965782,8.630573,8.733724,-1.0833150964221256,0.7127746598651912,0,0,0
P7S_cov,CC(C)(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C=O)NC(=O)C2=CC(=C(C=C2)N)Cl,480.177562328,6,4,1.2161000000000006,158.9,0.5,2,11,8,-10.4318905,-28.677319,3.2914605,8.731172,1.2510277371254006,0.7824575063429418,0,0,0
P7E_cov,CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=C(C=C2)C=O,296.08307799199997,4,0,0.35189999999999966,74.76,0.38461538461538464,2,7,3,5.479196,54.124054,8.63913,8.713901,-1.172291797643207,0.6752704307619664,0,0,0
P6Z_cov,C1=CC(=CC(=C1)N2C=CN=C2)C=O,172.063662876,3,0,1.6847999999999999,34.89,0.0,2,3,2,-6.5725675,56.073208,9.352086,3.6941552,-1.8384100551945934,0.5384779010819516,0,0,Frag155
P6T_cov,C([C@H]([C@@H]([C@@H](C(=O)COP(=O)(O)O)O)O)O)OP(=O)(O)O,339.99604914799994,8,7,-3.1432,211.27999999999997,0.8333333333333334,0,14,9,-49.091396,-0.8982829,2.9069107,1.6352293,-0.9714964807815303,-1.988245056931234,0,CNP0313612.2,0
P6N_cov,C=C1CCC2=CC=CC=C2C1=O,158.07316494,1,0,2.3717000000000006,17.07,0.18181818181818182,2,1,0,10.842848,34.230385,7.727667,4.972205,-1.411116898379908,0.5372014947156113,0,0,Frag156
P6H_cov,CS(=O)(=O)C1=CC=CC=C1C=O,184.019415116,3,0,0.9026000000000001,51.21,0.125,1,4,2,0.46037778,46.664993,8.104332,4.1921635,-1.4324009730765335,-0.1998651942589052,0,0,Frag157
P5Q_cov,C1=CC(=CC=C1C=O)N2C=NC=N2,173.058911844,4,0,1.0797999999999996,47.78,0.0,2,4,2,-5.288907,55.849174,9.187963,3.9449239,-1.7536326876659372,0.3324763029135623,0,0,0
P2Y_cov,C1C[C@H](N(C1)C(=O)[C@H](CC2=CC=C(C=C2)I)N)C#N,369.03381013200004,3,1,1.67558,70.12,0.42857142857142855,2,5,3,27.189144,-24.33883,4.9441032,6.3500032,0.05971432146625062,0.1013312591793814,0,0,0
P1K_cov,B(C[N]1C=C(N=N1)CN[S](=O)(=O)CC(F)(F)F)(O)O,302.04679085999993,7,3,-1.7281999999999995,117.34,0.6666666666666666,1,13,6,2.2771122,-10.52853,5.1587157,5.2984395,-1.1259366624869172,-0.4908443068107319,0,0,0
P10_cov,C1=CC=C(C=C1)CC[C@@H](C(=O)C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CN=CC=C3,473.195070964,6,2,2.8047000000000004,114.46000000000001,0.2222222222222222,3,8,12,5.854718,-45.86183,1.6949397,6.126983,1.457339429307739,-0.7269874072159795,0,0,0
OZU_cov,C=CC(=O)NC1=CN=CC=C1,148.063662876,2,1,1.2060999999999997,41.99,0.0,1,3,2,44.455555,46.68317,10.623265,6.259981,-1.6065340276395668,1.5351019390854275,0,0,Frag158
OZJ_cov,C1=CC(=CC(=C1)C2=C(C3=C(N=C(N=C3N2)N)N)C#N)C=O,278.09160893999996,6,3,1.4734800000000001,134.47,0.0,3,7,2,-3.1334927,41.620293,8.402377,4.2405376,-1.417366100743964,0.8478450467075181,0,0,0
OZI_cov,C1CN([C@@H](CN1C(=O)CCl)C(=O)NCC2=CC=CS2)C3=CC(=C(C=C3)Cl)Cl,445.018530856,4,1,3.6273000000000026,52.650000000000006,0.3333333333333333,3,9,5,46.30834,1.9374429,6.8694696,7.964038,-0.6025151873568645,1.0470645404600225,0,0,0
OZD_cov,CC(=O)C=NC1=C(NC(=O)NC1=O)NCCO,240.085854864,6,4,-1.2412999999999994,127.41000000000001,0.3333333333333333,1,8,5,-42.72312,-9.561231,4.5324793,2.0279958,-0.3817908084645524,-0.7453123738691733,0,0,0
OYV_cov,CC(=O)/C=C/C1=C(NC(=O)NC1=O)CC[C@@H]([C@@H]([C@@H](CO)O)O)O,328.1270509799999,7,6,-2.3269999999999986,163.70999999999998,0.5,1,9,8,-42.44998,-6.293635,4.489613,2.4373589,-0.0703656851265062,-1.1971700503140328,0,0,0
OYU_cov,CC(C)(C)OC(=O)NCC=O,159.089543276,3,1,0.71,55.4,0.7142857142857143,0,4,2,-4.381308,-11.57381,4.7462935,5.636866,-0.2123173427031401,-0.7966464754575727,0,0,Frag159
OYI_cov,CN(C)CCSSCCN(C)C(=O)C1=CC(=C(C=C1)C=O)F,344.102848132,5,0,2.653200000000001,40.620000000000005,0.4666666666666667,1,7,9,48.59771,-12.186969,8.455322,10.128396,-1.1882024468111057,0.1819488717873267,0,0,0
OYG_cov,CC1=C(C(=O)NC(=O)N1)/C=C/C(=O)C,194.06914218,3,2,-0.026180000000000092,82.78999999999999,0.2222222222222222,1,5,2,-17.24179,6.0242925,5.509736,3.2906787,-0.9439811373829303,-0.31871600627077373,0,0,0
OYD_cov,CC(=O)C=NC1=C(NC(=O)NC1=O)NCCCCCO,282.132805056,6,4,-0.07100000000000034,127.41000000000001,0.5,1,8,8,-42.621307,-9.891091,4.6489196,2.1355393,-0.390935309733354,-0.8676062101584124,0,0,0
OY2_cov,CCN1CCN(C2=C1C=C(C=C2)C(=O)OC)C(=O)C=C,274.131742436,4,0,1.8320999999999998,49.85,0.3333333333333333,2,5,3,33.026833,52.147533,9.161711,7.050189,-0.8366296462160052,1.6051868540968626,0,0,0
OX7_cov,CC(C)[C@@H](C1=NN=C(O1)S(=O)(=O)CC2=C(C=CC=C2Cl)F)NC(=O)OC(C)(C)C,447.103097736,7,1,4.057800000000003,111.39,0.5,2,11,6,29.688986,-32.39574,5.181178,5.990518,0.29949889528995244,-0.3725844941740249,0,0,0
OX6_cov,CC(C)[C@H](C1=NN=C(O1)S(=O)(=O)CC2=C(C=CC=C2Cl)F)NC(=O)OC(C)(C)C,447.103097736,7,1,4.057800000000003,111.39,0.5,2,11,6,29.688992,-32.396027,5.098845,6.0934515,0.29949889528995244,-0.3725844941740249,0,0,0
OWN_cov,COC(=O)C1=CC2=C(C=C1)N(CCN2CC3CC3)C(=O)C=C,300.1473925,4,0,2.2222,49.85,0.4117647058823529,3,5,4,33.190475,52.330196,8.93867,6.8350945,-0.33093328780187803,1.9036100327977765,0,0,0
OW9_cov,CC1=CC(=CC=C1)C(=O)N2C=C(C3=C2C=CN=C3)C#N,261.090211972,4,0,2.9049000000000014,58.68,0.0625,3,4,1,19.160236,19.6816,7.23421,4.4929743,-1.6419141383329472,0.57224034800954,0,0,0
OW1_cov,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#C)C,498.245390196,4,3,1.206800000000001,107.61000000000001,0.75,3,11,6,34.0959,-69.350204,-2.6891556,4.036924,2.754914458366785,0.8271457051325312,0,0,0
OVV_2_cov,C1=CC(=CC(=C1)C(=O)O)C=O,150.031694052,2,1,1.1973,54.37,0.0,1,3,2,-5.921602,41.009506,7.7484,3.5956028,-1.6800851541006396,-0.22946839483694909,0,CNP0507166.0,Frag160
OVV_1_cov,CC1=CC(=CC=C1)C(=O)N2C=C(C3=C2C=CC=N3)C#N,261.090211972,4,0,2.9049000000000014,58.68,0.0625,3,4,1,19.159977,19.681152,7.148081,4.686416,-1.6656004603229253,0.4590206897234072,0,0,0
OV2_cov,CCCCCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(CO1)C,524.3573852559999,6,3,1.9496000000000027,137.21,0.8148148148148148,1,10,17,-30.765247,-56.30233,1.2229098,8.445203,1.8877780380784253,-1.985706093295864,0,0,0
OV1_cov,CCCCCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC[S@](=O)C)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(CO1)C,515.3029071599999,6,3,1.8498000000000028,133.97,0.84,1,10,17,-30.340508,-56.272915,1.2724273,8.314408,1.8505566681045682,-2.004197001643108,0,0,0
OU0_cov,CC(C)C1=CC(=O)ON1C(=O)C2CC2,195.089543276,4,0,1.6149,52.21,0.6,2,4,2,-17.889336,18.437334,6.1219754,4.3356757,-0.13408750032308042,0.16630041275398208,0,0,0
OTO_cov,C1CC1C(=O)N2C3=C(C=NC=C3)C(=N2)C#N,212.069810876,5,0,1.3531799999999998,71.57,0.2727272727272727,3,5,1,-2.2112439,26.21621,7.6390944,4.4809823,-1.129208848745118,1.0089238262439624,0,0,0
OT0_cov,C[C@@H]1CC(C[C@@H](O1)C)(C(=O)N2CCC(CC2)CNC(=O)CCl)NC3=CC=C(C=C3)Cl,455.17424721200007,4,2,3.6717000000000013,70.67,0.6363636363636364,3,8,6,65.871475,2.5222,6.437588,11.250165,-0.2032092609260834,0.8138699707508478,0,0,0
OSS_cov,C(CCC(=O)O)C[C@@H](CCSCN)SSCCO,313.084006596,6,3,2.4132000000000002,83.55,0.9090909090909091,0,7,13,-24.093393,-4.2214065,3.6682057,3.992693,-0.8622609155761087,-2.4324990106809414,0,CNP0480980.1,0
ORW_cov,CC(C)C[C@@H](C(=O)N(C)N(C)C#N)NC(=O)NCC1=CC=CC=C1,331.20082504000004,4,2,1.6867799999999997,88.47,0.47058823529411764,1,7,7,8.625196,-38.280373,2.9248264,6.0235705,1.0737490805173018,-1.2271099469471693,0,0,0
ORM_cov,CC(C)NS(=O)(=O)C1=C(C=CC(=C1)NC(=O)CCl)Cl,324.010218668,3,2,2.2039999999999997,75.27000000000001,0.36363636363636365,1,8,5,27.960382,-6.215442,6.1267667,7.185273,-0.4429161203153262,-0.391140482128957,0,0,0
ORH_cov,C1CCN(CC1)CCCN2C(=O)C(=NN(C2=O)C3=CC=CC(=C3)C(F)(F)F)C#N,407.15690954,7,0,2.16068,83.92,0.47368421052631576,3,10,5,3.5026143,29.785227,7.2187705,4.8440866,-1.2476573530083244,0.825714337896708,0,0,0
ORG_cov,C1CCC(CC1)NC2=NC(=NC(=N2)C#N)N3CCNCC3,287.18584367200003,7,2,0.8974799999999999,89.76,0.7142857142857143,3,7,3,-22.127481,17.433931,6.094732,4.3808017,-0.3492482370818524,0.9084909355291593,0,0,0
OR7_cov,CN(CCOC)S(=O)(=O)C1=C(C=CC(=C1)NC(=O)CCl)Cl,354.02078335199997,4,1,1.7841999999999998,75.71000000000001,0.4166666666666667,1,9,7,28.072538,-6.7220716,6.205568,7.152024,-0.9416148322892869,0.12577549991238898,0,0,0
OQH_cov,CCNC(=O)/C=C/C(=O)C1=CC=CC=C1,203.094628656,2,1,1.5616,46.17,0.16666666666666666,1,3,4,10.673197,6.480357,6.4022994,5.770565,-0.5439230325395463,-0.2819161909531427,0,0,0
OQB_cov,C1=CC2=C(C=C1)N=C(C=N2)NC3=CC=C(C=C3)C(=O)NCC4=NC=C(C=C4)C(=O)N[C@@H](CC(=O)O)C=O,498.16516780399996,8,4,2.470399999999999,163.26999999999998,0.11538461538461539,4,11,10,-10.837584,-14.612924,4.360364,4.94903,0.03205602636369277,-0.21110072978419847,0,0,0
OQ9_cov,CN(C)CCSSCCN(C)C(=O)C1=CC=C(C=C1)C=O,326.112269944,5,0,2.514100000000001,40.620000000000005,0.4666666666666667,1,6,9,48.596077,-13.01495,8.486263,10.025871,-1.1337391182899046,-0.14660161297235852,0,0,0
OQ8_cov,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=NC(=NC=C4)N[C@H]5CCN(C5)C(=O)C=C)C(F)(F)F,637.298822736,8,2,5.184720000000005,102.93,0.3939393939393939,5,13,10,35.690857,41.340366,9.993074,6.877056,-0.5370293218974556,3.2505747167819528,0,0,0
OQ2_cov,CCN1CCN(CC1)CC2=C(C=C(C=C2)NC(=O)C3=CC(=C(C=C3)C)OC4=NC(=NC=C4)N[C@@H]5CCN(C5)C(=O)C=C)C(F)(F)F,637.298822736,8,2,5.184720000000005,102.93,0.3939393939393939,5,13,10,35.69091,41.342175,9.978667,6.8751855,-0.5370293218974556,3.2505747167819528,0,0,0
OPS_cov,C(CS)C(=O)SCCC(=O)OC1=C(C(=C(C(=C1F)F)F)F)F,359.99132724800006,5,1,3.2573000000000008,43.370000000000005,0.3333333333333333,1,10,6,-15.2955065,-2.0449638,4.9353304,4.7663026,-1.0760129454601726,-1.0200026984961392,0,0,0
OPL_cov,CC1=C[C@H](OC1=O)O/C=C/2\[C@H]3CC4=CC=CC=C4[C@H]3OC2=O,298.084123548,5,0,2.1864999999999997,61.830000000000005,0.29411764705882354,4,5,2,-19.033667,42.076656,6.6240163,3.7116933,-0.834623533408099,0.8479089287075556,0,0,0
OOL_cov,COC1=CC(=NC(=N1)C#N)OC,165.053826464,5,0,0.3654799999999999,68.03,0.2857142857142857,1,5,2,-4.0076795,27.28884,7.369301,5.090946,-1.6542183524194112,-0.06900366947494785,0,0,0
ONL_1_cov,CC(C)C[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N)NC(=O)[C@H](CCC(=O)C=[N+]=[N-])NC(=O)[C@@H]3CCCN3C(=O)C,666.3489458120001,7,4,-0.13329999999999265,224.48,0.5757575757575758,3,15,16,-4.252309,-36.358025,2.4333751,8.5850525,2.9443598964668527,-0.36205008830602725,0,0,0
ONK_cov,CCCCCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)N(C)C)C(=O)N[C@@H](CC(C)C)C(=O)C(=C)C,508.36247063599995,5,3,2.7368000000000023,124.68,0.7407407407407407,0,9,17,-31.78073,-56.358856,1.3222525,8.1753645,1.3784832949135677,-2.0997098911403596,0,0,0
OML_cov,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H](C(=C2F)CO)O)O)O,360.0605082159999,9,4,-0.4373999999999998,176.42999999999998,0.38461538461538464,2,12,5,-50.11675,35.32515,6.1586275,0.5148376,-1.4764242176849367,-0.40803675661755556,0,0,0
OM0_cov,C1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])O[C@H]2[C@@H]([C@H]([C@@H](C(=C2Br)CO)O)O)O,419.98044209599993,9,4,-0.0119999999999999,176.42999999999998,0.38461538461538464,2,12,5,-50.080055,35.351334,6.137433,0.62959045,-1.465115019942987,-0.5608411310074677,0,0,0
OLX_cov,CCC1=CC2=C(C=C1)N(C(=O)C2=O)CC(=O)O,233.068807832,3,1,0.8628999999999998,74.68,0.25,2,5,3,11.941431,22.458916,6.2086406,4.7730002,-1.03610625135342,-0.6322264761094574,0,0,0
OL1_cov,C1=CC=C(C=C1)CCCCCCC(=O)C2=NC=C(O2)C3=CC=CC=N3,334.16812794400005,4,0,5.112500000000004,55.99,0.2857142857142857,3,4,9,1.2513685,-2.5877519,5.7638016,4.9155073,-1.1432731582707898,-0.5761589078906412,0,0,0
OK9_cov,C1COCCN1C2=CC=C(S2)/C=C(/C=O)\NC(=O)C3=CC=CS3,348.06023437199997,6,1,2.6160000000000005,58.64,0.25,3,7,5,9.599164,48.88623,7.956459,7.195757,-0.9501230629813662,0.7791775654847778,0,0,0
OJO_cov,C1CN(CCN1CC2=CC(=CC(=C2)Cl)O)C(=O)CCl,302.058883112,3,1,1.9285999999999999,43.78,0.46153846153846156,2,6,3,42.845375,-0.24055745,6.8256073,8.302376,-1.3211038326985778,0.19635671719263775,0,0,0
OJ8_cov,C1CC2=C(C[C@H]1C(=O)C3=NC=C(O3)C4=CC=CC=N4)C=CC(=C2)OC5=CC=CC=C5,396.14739249999997,5,0,5.516700000000005,65.22,0.16,5,5,5,2.199801,-1.8376375,6.222075,4.5937457,-1.005536580024711,1.0560984205412727,0,0,0
OJ6_cov,C1C[C@H]([C@@H]([C@H]([C@@H]1O)O)O)Cl,166.039671892,3,3,-0.5297000000000001,60.69,1.0,1,4,0,-52.094547,23.827116,5.453762,1.833387,-1.2269295647333778,-0.7654731020491127,0,0,0
OJ1_cov,C=CC(=O)N1CCN(CC1)C2=NN=C(C3=CC(=C(C=C32)Cl)C4=C(C=CC=C4F)O)C5=CC=CC=C5,488.1415318439999,5,1,5.296500000000005,69.56,0.14814814814814814,5,8,4,22.457693,59.024242,9.773967,8.05887,-1.545343958739104,2.5657617389366694,0,0,0
OIW_cov,C1=C[C@H]([C@@H]([C@H]([C@@H]1O)O)O)Cl,164.024021828,3,3,-0.7536999999999998,60.69,0.6666666666666666,1,4,0,-52.697887,23.319519,5.6011724,1.9271392,-1.7062938432017318,-1.0001236789436538,0,0,0
OHY_cov,CC(C)C1=CC=CC=C1N2C3=CC(=C(C=C3C(=NC2=O)N4CCN(CC4)C(=O)C=C)Cl)C5=C(C=CC=C5F)O,546.183396656,6,1,5.508800000000006,78.67,0.23333333333333334,5,9,5,22.223227,59.375595,9.556765,7.93236,-0.7314260837023753,2.437377079729592,0,0,0
OGQ_cov,CN(C)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](C)C)C=C3O2)C4=C(C=CC(=C4)C(=O)NCC5=CC=C(C=C5)COC6=NC(=NC7=C6NC=N7)N)C(=O)[O-],682.265216188,10,3,3.4234,178.32999999999998,0.15789473684210525,7,13,9,17.156025,-0.29552114,6.3756604,5.6880975,-0.5850510829740551,0.43640742640788077,0,0,0
OFN_cov,CCCCCCCCCCCCCCCC=CC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,1073.37108929,20,9,4.6614000000000075,380.7,0.7317073170731707,3,29,36,-75.18104,46.337265,1.9237014,-1.6341788,0.017018568810916183,-0.8619361388457398,0,0,0
OF9_cov,C1CC(CCC1C(=O)N2CC(C[C@@H]2C(=O)N[C@H](CC3=CC=CC=C3)C(=O)C(=O)NCC4=CC=CC=N4)(F)F)(F)F,562.22031832,5,2,3.0561000000000016,108.47000000000001,0.4642857142857143,4,12,9,16.04517,-34.91524,3.6468933,6.387371,1.2297349370316741,0.35176173149813433,0,0,0
OEW_cov,CC(C)(C)OC(=O)NC1=CC=CN(C1=O)[C@@H](CC2CCCCC2)C(=O)N[C@@H](C[C@@H]3CC=NC3=O)C(=O)C(=O)NC4CC4,583.300598652,8,3,3.0467000000000004,165.03,0.6333333333333333,4,12,11,11.488684,-71.584404,-3.7846253,5.473988,1.9483428568722891,0.7831611110108685,0,0,0
OEL_cov,CC(C)C(=O)N[C@@H]1[C@H]([C@@H](C(OC1C(=O)[C@H](CO)O)(C(=O)O)F)F)N=[N+]=N,381.12163180809006,8,5,-1.544229999999998,183.46999999999997,0.7692307692307693,1,13,7,-69.01723,9.167801,3.1094916,1.114288,0.10559597599666665,-1.8438464764335296,0,0,0
